"country","date","outcome","population"
"Norway",2019-12-21,773,5398892.49453552
"Norway",2020-01-05,860,5400629.50273224
"Norway",2020-01-12,948,5401440.10655738
"Norway",2020-01-19,836,5402250.71038251
"Norway",2020-01-26,862,5403061.31420765
"Norway",2020-02-02,815,5403871.91803279
"Norway",2020-02-09,796,5404682.52185792
"Norway",2020-02-16,857,5405493.12568306
"Norway",2020-02-23,811,5406303.7295082
"Norway",2020-03-01,837,5407114.33333333
"Norway",2020-03-08,798,5407924.93715847
"Norway",2020-03-15,823,5408735.54098361
"Norway",2020-03-22,804,5409546.14480874
"Norway",2020-03-29,851,5410356.74863388
"Norway",2020-04-05,827,5411167.35245902
"Norway",2020-04-12,837,5411977.95628415
"Norway",2020-04-19,809,5412788.56010929
"Norway",2020-04-26,772,5413599.16393443
"Norway",2020-05-03,747,5414409.76775956
"Norway",2020-05-10,736,5415220.3715847
"Norway",2020-05-17,680,5416030.97540984
"Norway",2020-05-24,731,5416841.57923497
"Norway",2020-05-31,652,5417652.18306011
"Norway",2020-06-07,660,5418462.78688525
"Norway",2020-06-14,692,5419273.39071038
"Israel",2015-01-08,879,7919250.19178082
"Israel",2015-01-15,899,7921633.64383562
"Israel",2015-01-22,1011,7924017.09589041
"Israel",2015-02-05,875,7928784
"Israel",2015-02-12,994,7931167.45205479
"Israel",2015-02-19,1114,7933550.90410959
"Israel",2015-02-26,949,7935934.35616438
"Israel",2015-03-04,884,7937977.31506849
"Israel",2015-03-11,1077,7940360.76712329
"Israel",2015-03-18,953,7942744.21917808
"Israel",2015-03-25,837,7945127.67123288
"Israel",2015-04-01,797,7947511.12328767
"Israel",2015-04-08,629,7949894.57534247
"Israel",2015-04-15,966,7952278.02739726
"Israel",2015-04-22,1062,7954661.47945205
"Israel",2015-04-29,835,7957044.93150685
"Israel",2015-05-06,896,7959428.38356164
"Israel",2015-05-13,794,7961811.83561644
"Israel",2015-05-20,925,7964195.28767123
"Israel",2015-05-27,812,7966578.73972603
"Israel",2015-06-03,875,7968962.19178082
"Israel",2015-06-10,871,7971345.64383562
"Israel",2015-06-17,838,7973729.09589041
"Israel",2015-06-24,790,7976112.54794521
"Israel",2015-07-01,608,7978496
"Israel",2015-07-08,672,7980991.67213115
"Israel",2015-07-15,865,7983487.3442623
"Israel",2015-07-22,937,7985983.01639344
"Israel",2015-07-29,662,7988478.68852459
"Israel",2015-08-05,793,7990974.36065574
"Israel",2015-08-12,870,7993470.03278689
"Israel",2015-08-19,791,7995965.70491803
"Israel",2015-08-26,757,7998461.37704918
"Israel",2015-09-02,520,8000957.04918033
"Israel",2015-09-09,683,8003452.72131148
"Israel",2015-09-16,638,8005948.39344262
"Israel",2015-09-23,655,8008444.06557377
"Israel",2015-09-30,602,8010939.73770492
"Israel",2015-10-07,824,8013435.40983607
"Israel",2015-10-14,906,8015931.08196721
"Israel",2015-10-21,942,8018426.75409836
"Israel",2015-10-28,935,8020922.42622951
"Israel",2015-11-04,939,8023418.09836066
"Israel",2015-11-11,880,8025913.7704918
"Israel",2015-11-18,855,8028409.44262295
"Israel",2015-11-25,825,8030905.1147541
"Israel",2015-12-02,794,8033400.78688525
"Israel",2015-12-09,865,8035896.45901639
"Israel",2015-12-16,809,8038392.13114754
"Israel",2015-12-23,895,8040887.80327869
"Israel",2016-01-08,986,8046592.19672131
"Israel",2016-01-15,954,8049087.86885246
"Israel",2016-01-22,942,8051583.54098361
"Israel",2016-01-29,869,8054079.21311475
"Israel",2016-02-05,1100,8056574.8852459
"Israel",2016-02-12,978,8059070.55737705
"Israel",2016-02-19,1103,8061566.2295082
"Israel",2016-02-26,939,8064061.90163934
"Israel",2016-03-04,1025,8066557.57377049
"Israel",2016-03-11,786,8069053.24590164
"Israel",2016-03-18,871,8071548.91803279
"Israel",2016-03-25,1026,8074044.59016393
"Israel",2016-04-01,860,8076540.26229508
"Israel",2016-04-08,813,8079035.93442623
"Israel",2016-04-15,737,8081531.60655738
"Israel",2016-04-22,732,8084027.27868852
"Israel",2016-04-29,734,8086522.95081967
"Israel",2016-05-06,883,8089018.62295082
"Israel",2016-05-13,802,8091514.29508197
"Israel",2016-05-20,931,8094009.96721311
"Israel",2016-05-27,726,8096505.63934426
"Israel",2016-06-03,865,8099001.31147541
"Israel",2016-06-10,874,8101496.98360656
"Israel",2016-06-17,660,8103992.6557377
"Israel",2016-06-24,795,8106488.32786885
"Israel",2016-07-01,678,8108984
"Israel",2016-07-08,715,8111570.45205479
"Israel",2016-07-15,695,8114156.90410959
"Israel",2016-07-22,812,8116743.35616438
"Israel",2016-07-29,807,8119329.80821918
"Israel",2016-08-05,790,8121916.26027397
"Israel",2016-08-12,687,8124502.71232877
"Israel",2016-08-19,731,8127089.16438356
"Israel",2016-08-26,813,8129675.61643836
"Israel",2016-09-02,677,8132262.06849315
"Israel",2016-09-09,686,8134848.52054795
"Israel",2016-09-16,642,8137434.97260274
"Israel",2016-09-23,723,8140021.42465753
"Israel",2016-09-30,688,8142607.87671233
"Israel",2016-10-07,589,8145194.32876712
"Israel",2016-10-14,616,8147780.78082192
"Israel",2016-10-21,550,8150367.23287671
"Israel",2016-10-28,849,8152953.68493151
"Israel",2016-11-04,858,8155540.1369863
"Israel",2016-11-11,909,8158126.5890411
"Israel",2016-11-18,799,8160713.04109589
"Israel",2016-11-25,821,8163299.49315068
"Israel",2016-12-02,849,8165885.94520548
"Israel",2016-12-09,839,8168472.39726027
"Israel",2016-12-16,882,8171058.84931507
"Israel",2016-12-23,891,8173645.30136986
"Israel",2017-03-11,991,8202465.76712329
"Israel",2017-03-18,992,8205052.21917808
"Israel",2017-03-25,883,8207638.67123288
"Israel",2017-04-01,923,8210225.12328767
"Israel",2017-04-08,763,8212811.57534247
"Israel",2017-04-15,643,8215398.02739726
"Israel",2017-04-22,722,8217984.47945205
"Israel",2017-04-29,815,8220570.93150685
"Israel",2017-05-06,955,8223157.38356164
"Israel",2017-05-13,947,8225743.83561644
"Israel",2017-05-20,826,8228330.28767123
"Israel",2017-05-27,792,8230916.73972603
"Israel",2017-06-03,588,8233503.19178082
"Israel",2017-06-10,853,8236089.64383562
"Israel",2017-06-17,862,8238676.09589041
"Israel",2017-06-24,827,8241262.54794521
"Israel",2017-07-01,721,8243849
"Israel",2017-07-08,666,8246489.01643836
"Israel",2017-07-15,855,8249129.03287671
"Israel",2017-07-22,753,8251769.04931507
"Israel",2017-07-29,790,8254409.06575342
"Israel",2017-08-05,735,8257049.08219178
"Israel",2017-08-12,711,8259689.09863014
"Israel",2017-08-19,683,8262329.11506849
"Israel",2017-08-26,833,8264969.13150685
"Israel",2017-09-02,701,8267609.14794521
"Israel",2017-09-09,595,8270249.16438356
"Israel",2017-09-16,764,8272889.18082192
"Israel",2017-09-23,599,8275529.19726027
"Israel",2017-09-30,823,8278169.21369863
"Israel",2017-10-07,652,8280809.23013699
"Israel",2017-10-14,564,8283449.24657534
"Israel",2017-10-21,837,8286089.2630137
"Israel",2017-10-28,983,8288729.27945205
"Israel",2017-11-04,722,8291369.29589041
"Israel",2017-11-11,907,8294009.31232877
"Israel",2017-11-18,762,8296649.32876712
"Israel",2017-11-25,731,8299289.34520548
"Israel",2017-12-02,852,8301929.36164384
"Israel",2017-12-09,826,8304569.37808219
"Israel",2017-12-16,770,8307209.39452055
"Israel",2017-12-23,813,8309849.4109589
"Israel",2018-01-08,778,8315883.73424658
"Israel",2018-01-15,974,8318523.75068493
"Israel",2018-01-22,890,8321163.76712329
"Israel",2018-01-29,964,8323803.78356164
"Israel",2018-02-05,940,8326443.8
"Israel",2018-02-12,939,8329083.81643836
"Israel",2018-02-19,1065,8331723.83287671
"Israel",2018-02-26,813,8334363.84931507
"Israel",2018-03-04,899,8336626.72054795
"Israel",2018-03-11,968,8339266.7369863
"Israel",2018-03-18,757,8341906.75342466
"Israel",2018-03-25,909,8344546.76986301
"Israel",2018-04-01,753,8347186.78630137
"Israel",2018-04-08,523,8349826.80273973
"Israel",2018-04-15,916,8352466.81917808
"Israel",2018-04-22,834,8355106.83561644
"Israel",2018-04-29,700,8357746.85205479
"Israel",2018-05-06,808,8360386.86849315
"Israel",2018-05-13,802,8363026.88493151
"Israel",2018-05-20,879,8365666.90136986
"Israel",2018-05-27,665,8368306.91780822
"Israel",2018-06-03,834,8370946.93424658
"Israel",2018-06-10,879,8373586.95068493
"Israel",2018-06-17,814,8376226.96712329
"Israel",2018-06-24,706,8378866.98356164
"Israel",2018-07-01,619,8381507
"Israel",2018-07-08,722,8384151.00547945
"Israel",2018-07-15,730,8386795.0109589
"Israel",2018-07-22,785,8389439.01643836
"Israel",2018-07-29,790,8392083.02191781
"Israel",2018-08-05,702,8394727.02739726
"Israel",2018-08-12,701,8397371.03287671
"Israel",2018-08-19,822,8400015.03835616
"Israel",2018-08-26,609,8402659.04383562
"Israel",2018-09-02,805,8405303.04931507
"Israel",2018-09-09,637,8407947.05479452
"Israel",2018-09-16,593,8410591.06027397
"Israel",2018-09-23,692,8413235.06575342
"Israel",2018-09-30,462,8415879.07123288
"Israel",2018-10-07,731,8418523.07671233
"Israel",2018-10-14,965,8421167.08219178
"Israel",2018-10-21,710,8423811.08767123
"Israel",2018-10-28,830,8426455.09315068
"Israel",2018-11-04,783,8429099.09863014
"Israel",2018-11-11,812,8431743.10410959
"Israel",2018-11-18,718,8434387.10958904
"Israel",2018-11-25,954,8437031.11506849
"Israel",2018-12-02,847,8439675.12054794
"Israel",2018-12-09,793,8442319.1260274
"Israel",2018-12-16,813,8444963.13150685
"Israel",2018-12-23,824,8447607.1369863
"Israel",2019-01-08,973,8453650.57808219
"Israel",2019-01-15,944,8456294.58356164
"Israel",2019-01-22,893,8458938.5890411
"Israel",2019-01-29,990,8461582.59452055
"Israel",2019-02-05,1020,8464226.6
"Israel",2019-02-12,974,8466870.60547945
"Israel",2019-02-19,945,8469514.6109589
"Israel",2019-02-26,947,8472158.61643836
"Israel",2019-03-04,963,8474424.90684932
"Israel",2019-03-11,937,8477068.91232877
"Israel",2019-03-18,913,8479712.91780822
"Israel",2019-03-25,928,8482356.92328767
"Israel",2019-04-01,809,8485000.92876712
"Israel",2019-04-08,806,8487644.93424658
"Israel",2019-04-15,1017,8490288.93972603
"Israel",2019-04-22,810,8492932.94520548
"Israel",2019-04-29,681,8495576.95068493
"Israel",2019-05-06,968,8498220.95616438
"Israel",2019-05-13,839,8500864.96164384
"Israel",2019-05-20,869,8503508.96712329
"Israel",2019-05-27,839,8506152.97260274
"Israel",2019-06-03,825,8508796.97808219
"Israel",2019-06-10,821,8511440.98356164
"Israel",2019-06-17,782,8514084.9890411
"Israel",2019-06-24,821,8516728.99452055
"Israel",2019-07-01,791,8519373
"Israel",2019-07-08,762,8521977.30601093
"Israel",2019-07-15,727,8524581.61202186
"Israel",2019-07-22,720,8527185.91803279
"Israel",2019-07-29,741,8529790.22404372
"Israel",2019-08-05,733,8532394.53005465
"Israel",2019-08-12,812,8534998.83606557
"Israel",2019-08-19,755,8537603.1420765
"Israel",2019-08-26,740,8540207.44808743
"Israel",2019-09-02,699,8542811.75409836
"Israel",2019-09-09,644,8545416.06010929
"Israel",2019-09-16,840,8548020.36612022
"Israel",2019-09-23,734,8550624.67213115
"Israel",2019-09-30,752,8553228.97814208
"Israel",2019-10-07,594,8555833.28415301
"Israel",2019-10-14,631,8558437.59016393
"Israel",2019-10-21,603,8561041.89617486
"Israel",2019-10-28,701,8563646.20218579
"Israel",2019-11-04,1031,8566250.50819672
"Israel",2019-11-11,899,8568854.81420765
"Israel",2019-11-18,951,8571459.12021858
"Israel",2019-11-25,763,8574063.42622951
"Israel",2019-12-02,981,8576667.73224044
"Israel",2019-12-09,906,8579272.03825137
"Israel",2019-12-16,800,8581876.34426229
"Israel",2019-12-23,816,8584480.65027322
"Israel",2020-01-08,963,8590433.34972678
"Israel",2020-01-15,922,8593037.65573771
"Israel",2020-01-22,1237,8595641.96174863
"Israel",2020-01-29,987,8598246.26775956
"Israel",2020-02-05,836,8600850.57377049
"Israel",2020-02-12,905,8603454.87978142
"Israel",2020-02-19,879,8606059.18579235
"Israel",2020-02-26,883,8608663.49180328
"Israel",2020-03-04,1092,8611267.79781421
"Israel",2020-03-11,1020,8613872.10382514
"Israel",2020-03-18,943,8616476.40983607
"Israel",2020-03-25,742,8619080.71584699
"Israel",2020-04-01,720,8621685.02185792
"Israel",2020-04-08,699,8624289.32786885
"Israel",2020-04-15,652,8626893.63387978
"Israel",2020-04-22,759,8629497.93989071
"Iceland",2017-01-05,35,333334.939726027
"Iceland",2017-01-12,53,333376.863013699
"Iceland",2017-01-19,46,333418.78630137
"Iceland",2017-01-26,53,333460.709589041
"Iceland",2017-02-02,48,333502.632876712
"Iceland",2017-02-09,55,333544.556164384
"Iceland",2017-02-16,56,333586.479452055
"Iceland",2017-02-23,46,333628.402739726
"Iceland",2017-03-02,35,333670.326027397
"Iceland",2017-03-09,40,333712.249315068
"Iceland",2017-03-16,42,333754.17260274
"Iceland",2017-03-23,48,333796.095890411
"Iceland",2017-03-30,48,333838.019178082
"Iceland",2017-04-06,35,333879.942465753
"Iceland",2017-04-13,43,333921.865753425
"Iceland",2017-04-20,51,333963.789041096
"Iceland",2017-04-27,38,334005.712328767
"Iceland",2017-05-04,46,334047.635616438
"Iceland",2017-05-11,45,334089.55890411
"Iceland",2017-05-18,40,334131.482191781
"Iceland",2017-05-25,41,334173.405479452
"Iceland",2017-06-01,41,334215.328767123
"Iceland",2017-06-08,44,334257.252054795
"Iceland",2017-06-15,40,334299.175342466
"Iceland",2017-06-22,47,334341.098630137
"Iceland",2017-06-29,43,334383.021917808
"Iceland",2017-07-06,47,334426.739726027
"Iceland",2017-07-13,35,334471.175342466
"Iceland",2017-07-20,46,334515.610958904
"Iceland",2017-07-27,40,334560.046575342
"Iceland",2017-08-03,31,334604.482191781
"Iceland",2017-08-10,38,334648.917808219
"Iceland",2017-08-17,40,334693.353424658
"Iceland",2017-08-24,44,334737.789041096
"Iceland",2017-08-31,40,334782.224657534
"Iceland",2017-09-07,36,334826.660273973
"Iceland",2017-09-14,45,334871.095890411
"Iceland",2017-09-21,35,334915.531506849
"Iceland",2017-09-28,47,334959.967123288
"Iceland",2017-10-05,35,335004.402739726
"Iceland",2017-10-12,45,335048.838356164
"Iceland",2017-10-19,47,335093.273972603
"Iceland",2017-10-26,38,335137.709589041
"Iceland",2017-11-02,39,335182.145205479
"Iceland",2017-11-09,37,335226.580821918
"Iceland",2017-11-16,51,335271.016438356
"Iceland",2017-11-23,47,335315.452054795
"Iceland",2017-11-30,47,335359.887671233
"Iceland",2017-12-07,43,335404.323287671
"Iceland",2017-12-14,36,335448.75890411
"Iceland",2017-12-21,44,335493.194520548
"Iceland",2018-01-05,69,335588.41369863
"Iceland",2018-01-12,47,335632.849315069
"Iceland",2018-01-19,41,335677.284931507
"Iceland",2018-01-26,50,335721.720547945
"Iceland",2018-02-02,47,335766.156164384
"Iceland",2018-02-09,46,335810.591780822
"Iceland",2018-02-16,44,335855.02739726
"Iceland",2018-02-23,57,335899.463013699
"Iceland",2018-03-02,50,335943.898630137
"Iceland",2018-03-09,43,335988.334246575
"Iceland",2018-03-16,37,336032.769863014
"Iceland",2018-03-23,36,336077.205479452
"Iceland",2018-03-30,55,336121.64109589
"Iceland",2018-04-06,55,336166.076712329
"Iceland",2018-04-13,51,336210.512328767
"Iceland",2018-04-20,45,336254.947945205
"Iceland",2018-04-27,41,336299.383561644
"Iceland",2018-05-04,32,336343.819178082
"Iceland",2018-05-11,43,336388.254794521
"Iceland",2018-05-18,38,336432.690410959
"Iceland",2018-05-25,51,336477.126027397
"Iceland",2018-06-01,50,336521.561643836
"Iceland",2018-06-08,54,336565.997260274
"Iceland",2018-06-15,35,336610.432876712
"Iceland",2018-06-22,36,336654.868493151
"Iceland",2018-06-29,52,336699.304109589
"Iceland",2018-07-06,40,336743.849315069
"Iceland",2018-07-13,38,336788.438356164
"Iceland",2018-07-20,33,336833.02739726
"Iceland",2018-07-27,30,336877.616438356
"Iceland",2018-08-03,41,336922.205479452
"Iceland",2018-08-10,45,336966.794520548
"Iceland",2018-08-17,25,337011.383561644
"Iceland",2018-08-24,38,337055.97260274
"Iceland",2018-08-31,36,337100.561643836
"Iceland",2018-09-07,41,337145.150684931
"Iceland",2018-09-14,45,337189.739726027
"Iceland",2018-09-21,33,337234.328767123
"Iceland",2018-09-28,50,337278.917808219
"Iceland",2018-10-05,42,337323.506849315
"Iceland",2018-10-12,51,337368.095890411
"Iceland",2018-10-19,37,337412.684931507
"Iceland",2018-10-26,54,337457.273972603
"Iceland",2018-11-02,40,337501.863013699
"Iceland",2018-11-09,39,337546.452054795
"Iceland",2018-11-16,45,337591.04109589
"Iceland",2018-11-23,42,337635.630136986
"Iceland",2018-11-30,32,337680.219178082
"Iceland",2018-12-07,43,337724.808219178
"Iceland",2018-12-14,41,337769.397260274
"Iceland",2018-12-21,42,337813.98630137
"Iceland",2019-01-05,53,337909.534246575
"Iceland",2019-01-12,41,337954.123287671
"Iceland",2019-01-19,40,337998.712328767
"Iceland",2019-01-26,37,338043.301369863
"Iceland",2019-02-02,43,338087.890410959
"Iceland",2019-02-09,36,338132.479452055
"Iceland",2019-02-16,47,338177.068493151
"Iceland",2019-02-23,41,338221.657534247
"Iceland",2019-03-02,47,338266.246575342
"Iceland",2019-03-09,47,338310.835616438
"Iceland",2019-03-16,57,338355.424657534
"Iceland",2019-03-23,37,338400.01369863
"Iceland",2019-03-30,48,338444.602739726
"Iceland",2019-04-06,38,338489.191780822
"Iceland",2019-04-13,42,338533.780821918
"Iceland",2019-04-20,47,338578.369863014
"Iceland",2019-04-27,53,338622.95890411
"Iceland",2019-05-04,45,338667.547945205
"Iceland",2019-05-11,44,338712.136986301
"Iceland",2019-05-18,46,338756.726027397
"Iceland",2019-05-25,36,338801.315068493
"Iceland",2019-06-01,38,338845.904109589
"Iceland",2019-06-08,45,338890.493150685
"Iceland",2019-06-15,42,338935.082191781
"Iceland",2019-06-22,39,338979.671232877
"Iceland",2019-06-29,60,339024.260273973
"Iceland",2019-07-06,40,339067.232240437
"Iceland",2019-07-13,42,339109.557377049
"Iceland",2019-07-20,30,339151.882513661
"Iceland",2019-07-27,56,339194.207650273
"Iceland",2019-08-03,33,339236.532786885
"Iceland",2019-08-10,36,339278.857923497
"Iceland",2019-08-17,37,339321.183060109
"Iceland",2019-08-24,53,339363.508196721
"Iceland",2019-08-31,36,339405.833333333
"Iceland",2019-09-07,34,339448.158469945
"Iceland",2019-09-14,33,339490.483606557
"Iceland",2019-09-21,45,339532.808743169
"Iceland",2019-09-28,53,339575.133879781
"Iceland",2019-10-05,56,339617.459016393
"Iceland",2019-10-12,48,339659.784153005
"Iceland",2019-10-19,38,339702.109289618
"Iceland",2019-10-26,38,339744.43442623
"Iceland",2019-11-02,50,339786.759562842
"Iceland",2019-11-09,38,339829.084699454
"Iceland",2019-11-16,45,339871.409836066
"Iceland",2019-11-23,51,339913.734972678
"Iceland",2019-11-30,58,339956.06010929
"Iceland",2019-12-07,45,339998.385245902
